time_s,force
23.722,10.0568
23.723,10.498
23.724,10.4913
23.725,10.3231
23.726,10.0893
23.727,10.025
23.728,9.7846
23.729,9.7722
23.73,9.7841
23.731,10.0655
23.732,10.2765
23.733,10.3382
23.734,9.9566
23.735,9.4933
23.736,9.4615
23.737,9.7801
23.738,10.144
23.739,10.3357
23.74,10.556
23.741,10.4197
23.742,10.165
23.743,10.0131
23.744,9.8214
23.745,9.9341
23.746,9.7273
23.747,9.8279
23.748,10.1694
23.749,10.2282
23.75,10.0899
23.751,9.7629
23.752,9.6521
23.753,9.7605
23.754,10.1538
23.755,10.2091
23.756,10.4027
23.757,10.3896
23.758,10.1832
23.759,9.7789
23.76,9.7774
23.761,9.8325
23.762,10.154
23.763,10.2113
23.764,10.4514
23.765,10.2853
23.766,10.3057
23.767,9.8084
23.768,9.7036
23.769,9.6107
23.77,10.0432
23.771,10.35
23.772,10.3922
23.773,10.3888
23.774,9.9145
23.775,9.7684
23.776,9.5066
23.777,9.6323
23.778,9.7111
23.779,9.938
23.78,10.1417
23.781,10.226
23.782,10.1417
23.783,9.8956
23.784,9.6803
23.785,9.719
23.786,10.0725
23.787,10.2271
23.788,10.1455
23.789,10.2772
23.79,10.0649
23.791,9.9598
23.792,9.7154
23.793,9.76
23.794,9.7936
23.795,10.0481
23.796,10.2178
23.797,10.1369
23.798,9.8437
23.799,9.5314
23.8,9.5974
23.801,9.6903
23.802,10.0752
23.803,10.2433
23.804,10.2219
23.805,10.1445
23.806,9.9673
23.807,9.8588
23.808,9.6094
23.809,9.8734
23.81,9.9265
23.811,10.357
23.812,10.2399
23.813,10.5494
23.814,10.0915
23.815,9.9611
23.816,9.6505
23.817,9.9483
23.818,10.3882
23.819,10.1805
23.82,10.3243
23.821,10.2951
23.822,10.0547
23.823,9.7985
23.824,9.5582
23.825,9.6984
23.826,9.8866
23.827,10.0567
23.828,10.1279
23.829,10.1382
23.83,9.877
23.831,9.6073
23.832,9.4521
23.833,9.5595
23.834,9.9202
23.835,10.3064
23.836,10.6072
23.837,10.7676
23.838,10.489
23.839,9.9722
23.84,9.8485
23.841,9.7209
23.842,9.9304
23.843,10.0398
23.844,10.1409
23.845,10.2424
23.846,9.8243
23.847,9.543
23.848,9.1432
23.849,9.4311
23.85,9.9452
23.851,10.3394
23.852,10.4233
23.853,10.0968
23.854,9.5613
23.855,9.3542
23.856,9.4677
23.857,9.7185
23.858,10.1886
23.859,10.5111
23.86,10.6609
23.861,10.2877
23.862,9.9361
23.863,9.6988
23.864,9.8108
23.865,9.9122
23.866,10.1833
23.867,10.1836
23.868,10.2436
23.869,10.2225
23.87,9.911
23.871,9.7521
23.872,9.5097
23.873,9.7534
23.874,9.8443
23.875,10.1274
23.876,10.4001
23.877,10.3033
23.878,10.1723
23.879,9.8435
23.88,9.7569
23.881,9.8012
23.882,10.2252
23.883,10.2686
23.884,10.4532
23.885,10.3695
23.886,9.8462
23.887,9.6764
23.888,9.5364
23.889,9.8759
23.89,9.879
23.891,10.1989
23.892,10.2498
23.893,9.9943
23.894,9.7442
23.895,9.7164
23.896,9.8242
23.897,9.8324
23.898,10.3161
23.899,10.251
23.9,10.2624
23.901,10.2576
23.902,10.1669
23.903,9.8208
23.904,9.8543
23.905,9.8403
23.906,10.1244
23.907,10.1756
23.908,10.1395
23.909,10.0913
23.91,9.9003
23.911,9.8143
23.912,9.8937
23.913,9.8563
23.914,10.1733
23.915,10.1159
23.916,10.1002
23.917,10.2515
23.918,10.004
23.919,9.7447
23.92,9.7542
23.921,9.8628
23.922,10.07
23.923,10.2202
23.924,10.3661
23.925,10.0263
23.926,9.6791
23.927,9.5845
23.928,9.9229
23.929,10.1161
23.93,10.5215
23.931,10.4404
23.932,10.2546
23.933,10.0276
23.934,9.8042
23.935,9.7108
23.936,9.6967
23.937,9.7502
23.938,9.9693
23.939,10.0323
23.94,10.0402
23.941,9.8724
23.942,9.6223
23.943,9.6089
23.944,9.5638
23.945,9.9138
23.946,10.3825
23.947,10.4645
23.948,10.4723
23.949,10.2624
23.95,10.2014
23.951,10.0992
23.952,10.0659
23.953,10.1986
23.954,10.3238
23.955,10.3693
23.956,10.2779
23.957,10.0763
23.958,9.7762
23.959,9.5224
23.96,9.3881
23.961,9.687
23.962,10.0219
23.963,10.2343
23.964,9.9391
23.965,9.7127
23.966,9.5946
23.967,9.5619
23.968,9.7209
23.969,9.6905
23.97,10.05
23.971,10.236
23.972,10.4112
23.973,10.4347
23.974,9.9895
23.975,9.788
23.976,9.508
23.977,9.7914
23.978,10.2283
23.979,10.5443
23.98,10.6624
23.981,10.5194
23.982,10.1443
23.983,9.9668
23.984,9.8202
23.985,9.9439
23.986,10.0212
23.987,10.1853
23.988,10.2518
23.989,10.0122
23.99,9.7605
23.991,9.5857
23.992,9.505
23.993,9.6648
23.994,9.932
23.995,10.0139
23.996,10.166
23.997,10.1804
23.998,9.9573
23.999,9.7418
24.0,9.7179
24.001,9.7782
24.002,10.1098
24.003,10.2458
24.004,10.3665
24.005,10.0094
24.006,9.7231
24.007,9.5567
24.008,9.6081
24.009,9.7016
24.01,10.0547
24.011,10.2575
24.012,10.353
24.013,10.4579
24.014,10.0138
24.015,9.9849
24.016,9.7907
24.017,9.8345
24.018,9.7817
24.019,10.0682
24.02,10.1435
24.021,10.1008
24.022,9.8697
24.023,9.8438
24.024,9.8081
24.025,9.8143
24.026,10.3608
24.027,10.1945
24.028,10.2993
24.029,10.0662
24.03,9.9104
24.031,9.7285
24.032,9.7594
24.033,10.0635
24.034,10.2974
24.035,10.5282
24.036,10.4654
24.037,10.5145
24.038,10.2718
24.039,10.0732
24.04,9.8297
24.041,9.7689
24.042,10.043
24.043,10.2333
24.044,10.1054
24.045,9.9459
24.046,9.4829
24.047,9.4623
24.048,9.3708
24.049,9.589
24.05,9.8412
24.051,10.1542
24.052,10.2368
24.053,10.0729
24.054,9.9571
24.055,9.5499
24.056,9.7209
24.057,9.9603
24.058,10.4137
24.059,10.5798
24.06,10.6097
24.061,10.2073
24.062,9.9106
24.063,9.7373
24.064,9.8505
24.065,10.0613
24.066,10.1526
24.067,10.361
24.068,10.2327
24.069,10.0494
24.07,9.9159
24.071,9.8258
24.072,9.7764
24.073,9.9239
24.074,10.238
24.075,10.2179
24.076,10.3219
24.077,10.3375
24.078,10.0887
24.079,9.844
24.08,9.4626
24.081,9.5774
24.082,9.8155
24.083,10.199
24.084,10.1214
24.085,9.8838
24.086,9.3923
24.087,9.4115
24.088,9.3352
24.089,9.8204
24.09,10.2503
24.091,10.4417
24.092,10.5885
24.093,10.407
24.094,10.0839
24.095,9.8161
24.096,9.6259
24.097,9.7316
24.098,9.8014
24.099,10.0158
24.1,9.9593
24.101,9.9957
24.102,9.9083
24.103,9.9224
24.104,9.8933
24.105,10.3817
24.106,10.2758
24.107,10.5268
24.108,10.2625
24.109,10.0322
24.11,9.6758
24.111,9.5656
24.112,9.6847
24.113,9.7889
24.114,9.9704
24.115,10.1987
24.116,10.1447
24.117,9.927
24.118,9.5917
24.119,9.4015
24.12,9.4355
24.121,9.8633
24.122,10.0036
24.123,10.1781
24.124,10.0619
24.125,10.0279
24.126,9.9353
24.127,10.0196
24.128,9.9833
24.129,10.1134
24.13,10.2535
24.131,10.5998
24.132,10.5585
24.133,10.1567
24.134,9.7952
24.135,9.5152
24.136,9.5761
24.137,9.9988
24.138,10.0643
24.139,10.296
24.14,10.3971
24.141,10.3881
24.142,10.0019
24.143,9.8443
24.144,9.6949
24.145,10.1006
24.146,10.151
24.147,10.4067
24.148,10.1646
24.149,10.1752
24.15,9.9216
24.151,9.8164
24.152,9.6716
24.153,9.9402
24.154,10.0259
24.155,10.1864
24.156,10.4603
24.157,10.3249
24.158,9.9422
24.159,9.5109
24.16,9.4994
24.161,9.849
24.162,10.088
24.163,10.3181
24.164,9.9927
24.165,9.7627
24.166,9.3685
24.167,9.4208
24.168,9.5283
24.169,10.0287
24.17,10.4621
24.171,10.7069
24.172,10.5901
24.173,10.195
24.174,9.7114
24.175,9.7384
24.176,9.7939
24.177,10.2778
24.178,10.3434
24.179,10.5317
24.18,10.3069
24.181,10.2031
24.182,9.9343
24.183,9.8737
24.184,9.6886
24.185,10.1458
24.186,10.2865
24.187,10.2173
24.188,10.2379
24.189,9.8296
24.19,9.7824
24.191,9.6201
24.192,9.7154
24.193,9.9078
24.194,10.0785
24.195,10.2357
24.196,10.0016
24.197,9.7856
24.198,9.5389
24.199,9.5578
24.2,9.8718
24.201,10.1671
24.202,10.2069
24.203,10.4703
24.204,10.1447
24.205,10.2251
24.206,9.8411
24.207,9.9503
24.208,9.9021
24.209,9.9835
24.21,10.1245
24.211,10.3092
24.212,10.3089
24.213,9.8721
24.214,9.5347
24.215,9.3659
24.216,9.5193
24.217,9.7167
24.218,10.0249
24.219,9.9804
24.22,10.0981
24.221,9.6764
24.222,9.8365
24.223,9.7243
24.224,10.1898
24.225,10.1292
24.226,10.3027
24.227,10.1464
24.228,10.1091
24.229,9.7656
24.23,9.5008
24.231,9.5153
24.232,9.6364
24.233,9.9807
24.234,10.1542
24.235,10.282
24.236,10.1716
24.237,10.0952
24.238,9.9238
24.239,10.0434
24.24,9.8726
24.241,10.1393
24.242,10.2233
24.243,10.3182
24.244,9.9528
24.245,9.6909
24.246,9.4595
24.247,9.5457
24.248,9.5394
24.249,9.9344
24.25,9.9712
24.251,10.1782
24.252,10.4322
24.253,10.3236
24.254,10.2427
24.255,9.8436
24.256,9.944
24.257,9.9599
24.258,10.0805
24.259,10.1317
24.26,9.7812
24.261,9.7911
24.262,9.557
24.263,9.6255
24.264,9.5126
24.265,9.9175
24.266,10.2014
24.267,10.2393
24.268,10.3333
24.269,9.9935
24.27,10.0235
24.271,9.7608
24.272,9.844
24.273,10.2025
24.274,10.7428
24.275,10.948
24.276,10.5034
24.277,10.1135
24.278,9.6815
24.279,9.7427
24.28,9.7634
24.281,10.0026
24.282,9.8342
24.283,9.9717
24.284,10.0898
24.285,10.0131
24.286,9.6869
24.287,9.4188
24.288,9.4909
24.289,9.8311
24.29,10.1584
24.291,10.4045
24.292,10.1647
24.293,9.8681
24.294,9.6564
24.295,9.7483
24.296,9.6393
24.297,10.0654
24.298,10.1892
24.299,10.2868
24.3,10.1256
24.301,9.8626
24.302,9.8669
24.303,9.9721
24.304,10.0532
24.305,10.3491
24.306,10.5588
24.307,10.8581
24.308,10.4948
24.309,10.3063
24.31,9.9172
24.311,9.7492
24.312,9.9447
24.313,10.2246
24.314,10.3883
24.315,10.1217
24.316,9.93
24.317,9.6129
24.318,9.7105
24.319,9.5992
24.32,9.6624
24.321,9.6701
24.322,10.07
24.323,9.9962
24.324,10.0563
24.325,9.9152
24.326,9.9325
24.327,9.8666
24.328,9.9024
24.329,10.1489
24.33,10.4123
24.331,10.5178
24.332,10.5947
24.333,10.3084
24.334,9.9541
24.335,9.7569
24.336,9.75
24.337,9.9887
24.338,10.179
24.339,10.2023
24.34,9.9477
24.341,9.5528
24.342,9.4739
24.343,9.6011
24.344,9.8659
24.345,10.1162
24.346,10.5176
24.347,10.3918
24.348,10.4668
24.349,10.1835
24.35,9.8897
24.351,9.7001
24.352,9.6405
24.353,9.9628
24.354,10.1265
24.355,10.0621
24.356,9.7609
24.357,9.4445
24.358,9.4067
24.359,9.4278
24.36,9.628
24.361,10.0988
24.362,10.1572
24.363,10.0405
24.364,10.1368
24.365,9.82
24.366,9.8573
24.367,9.721
24.368,9.9422
24.369,10.0873
24.37,10.3144
24.371,10.36
24.372,10.1434
24.373,9.8325
24.374,9.6146
24.375,9.7106
24.376,9.8332
24.377,10.0378
24.378,10.3206
24.379,10.4086
24.38,10.4411
24.381,10.0692
24.382,9.9121
24.383,9.9501
24.384,10.2236
24.385,10.3437
24.386,10.4096
24.387,10.3061
24.388,10.1552
24.389,9.805
24.39,9.7555
24.391,9.6891
24.392,9.9299
24.393,10.0893
24.394,10.2207
24.395,10.2064
24.396,10.2834
24.397,9.9144
24.398,9.9562
24.399,9.6005
24.4,9.7268
24.401,9.9404
24.402,10.324
24.403,10.2612
24.404,9.9161
24.405,9.4896
24.406,9.5176
24.407,9.8201
24.408,10.308
24.409,10.6213
24.41,10.5825
24.411,10.283
24.412,10.3451
24.413,9.917
24.414,9.8806
24.415,9.7226
24.416,9.905
24.417,10.1597
24.418,10.4162
24.419,10.5588
24.42,10.1721
24.421,9.6673
24.422,9.4252
24.423,9.5054
24.424,9.777
24.425,10.1419
24.426,10.0669
24.427,10.1062
24.428,9.9038
24.429,9.7367
24.43,9.434
24.431,9.6768
24.432,9.888
24.433,10.2001
24.434,10.2435
24.435,10.349
24.436,10.1918
24.437,10.1144
24.438,9.9972
24.439,9.9854
24.44,9.9998
24.441,10.2151
24.442,10.0847
24.443,9.9949
24.444,9.7889
24.445,9.693
24.446,9.617
24.447,9.987
24.448,10.0025
24.449,10.2474
24.45,10.2876
24.451,10.4031
24.452,10.1322
24.453,9.9408
24.454,9.728
24.455,9.9944
24.456,10.3639
24.457,10.2759
24.458,10.5256
24.459,10.232
24.46,10.204
24.461,9.5452
24.462,9.439
24.463,9.1642
24.464,9.5244
24.465,9.8935
24.466,10.0938
24.467,9.9581
24.468,9.5673
24.469,9.5406
24.47,9.717
24.471,9.828
24.472,10.2796
24.473,10.5091
24.474,10.7685
24.475,10.598
24.476,10.3079
24.477,10.0177
24.478,10.0587
24.479,9.966
24.48,10.145
24.481,10.148
24.482,10.2532
24.483,9.9697
24.484,9.81
24.485,9.4473
24.486,9.4524
24.487,9.4677
24.488,9.9154
24.489,10.0249
24.49,10.3601
24.491,10.28
24.492,10.144
24.493,9.7454
24.494,9.7926
24.495,9.8322
24.496,9.9508
24.497,10.0214
24.498,10.1242
24.499,10.0913
24.5,9.8794
24.501,9.5113
24.502,9.3764
24.503,9.4146
24.504,10.0626
24.505,10.2722
24.506,10.3613
24.507,10.1626
24.508,9.9272
24.509,10.0497
24.51,9.8007
24.511,9.8106
24.512,9.8338
24.513,10.2672
24.514,10.448
24.515,10.2685
24.516,10.0161
24.517,9.6215
24.518,9.7064
24.519,9.6678
24.52,10.034
24.521,10.1503
24.522,10.1398
24.523,9.9669
24.524,9.9682
24.525,9.6844
24.526,9.4642
24.527,9.6969
24.528,9.8494
24.529,10.3498
24.53,10.2552
24.531,10.2442
24.532,10.1364
24.533,9.9431
24.534,9.8286
24.535,9.7021
24.536,10.2567
24.537,10.3909
24.538,10.5422
24.539,10.4359
24.54,10.0401
24.541,9.6784
24.542,9.601
24.543,9.6606
24.544,9.9768
24.545,10.282
24.546,10.4874
24.547,10.2845
24.548,9.8777
24.549,9.7879
24.55,9.6502
24.551,9.8705
24.552,10.1161
24.553,10.3801
24.554,10.6403
24.555,10.3416
24.556,9.8644
24.557,9.3306
24.558,9.3036
24.559,9.6942
24.56,10.0679
24.561,10.5154
24.562,10.364
24.563,10.2641
24.564,9.827
24.565,9.6141
24.566,9.3837
24.567,9.4092
24.568,9.8041
24.569,9.9283
24.57,10.1212
24.571,10.017
24.572,9.8263
24.573,9.586
24.574,9.6368
24.575,9.6382
24.576,9.9478
24.577,10.2632
24.578,10.585
24.579,10.58
24.58,10.1501
24.581,9.8835
24.582,9.712
24.583,9.912
24.584,10.1871
24.585,10.2498
24.586,10.4309
24.587,10.5226
24.588,10.2869
24.589,9.889
24.59,9.7721
24.591,9.7159
24.592,10.0502
24.593,10.0894
24.594,10.2653
24.595,10.0912
24.596,9.768
24.597,9.6247
24.598,9.5454
24.599,10.0383
24.6,10.458
24.601,10.7065
24.602,10.4756
24.603,10.1763
24.604,9.839
24.605,9.6029
24.606,9.7108
24.607,9.6228
24.608,9.8401
24.609,9.9
24.61,10.2574
24.611,10.2104
24.612,9.9141
24.613,9.7028
24.614,9.5372
24.615,9.7166
24.616,10.1251
24.617,10.6169
24.618,10.62
24.619,10.4492
24.62,10.052
24.621,9.7421
24.622,9.6633
24.623,9.8075
24.624,10.111
24.625,10.2669
24.626,10.1219
24.627,9.9764
24.628,9.9455
24.629,9.861
24.63,9.9169
24.631,10.0558
24.632,10.3818
24.633,10.4686
24.634,10.204
24.635,10.3276
24.636,10.1797
24.637,10.0379
24.638,9.9326
24.639,10.2936
24.64,10.3148
24.641,10.2314
24.642,9.8913
24.643,9.865
24.644,9.7156
24.645,9.3096
24.646,9.2868
24.647,9.4532
24.648,9.8942
24.649,10.0729
24.65,10.2881
24.651,10.2431
24.652,10.0397
24.653,9.9124
24.654,9.843
24.655,9.9701
24.656,9.9778
24.657,10.2969
24.658,10.1991
24.659,10.0436
24.66,9.7082
24.661,9.6673
24.662,9.728
24.663,9.9816
24.664,10.4768
24.665,10.3829
24.666,10.3628
24.667,10.0887
24.668,9.7059
24.669,9.6338
24.67,9.6632
24.671,9.8893
24.672,9.9234
24.673,10.1076
24.674,10.2273
24.675,10.0526
24.676,9.6443
24.677,9.3941
24.678,9.3919
24.679,9.7838
24.68,10.1029
24.681,10.4627
24.682,10.3972
24.683,10.0143
24.684,9.7758
24.685,9.6539
24.686,9.721
24.687,9.8988
24.688,10.0724
24.689,10.4932
24.69,10.3239
24.691,10.1439
24.692,9.8238
24.693,9.8549
24.694,10.0077
24.695,10.1347
24.696,10.5133
24.697,10.7253
24.698,10.6364
24.699,10.4576
24.7,9.8516
24.701,9.6709
24.702,9.6632
24.703,9.7983
24.704,9.7925
24.705,10.0739
24.706,9.9087
24.707,9.6472
24.708,9.303
24.709,9.4187
24.71,9.4745
24.711,9.797
24.712,10.0794
24.713,10.6249
24.714,10.4406
24.715,10.405
24.716,9.8778
24.717,9.9381
24.718,9.9353
24.719,10.1061
24.72,10.1133
24.721,10.3432
24.722,10.4851
24.723,10.2386
24.724,9.8934
24.725,9.6378
24.726,9.6632
24.727,9.5697
24.728,9.8756
24.729,9.9069
24.73,10.0313
24.731,10.01
24.732,9.7781
24.733,9.6068
24.734,9.689
24.735,9.8366
24.736,10.0568
24.737,10.2463
24.738,10.2814
24.739,10.2432
24.74,10.1037
24.741,9.8628
24.742,9.8155
24.743,9.8125
24.744,10.1955
24.745,10.3387
24.746,10.264
24.747,10.3076
24.748,9.8533
24.749,9.3588
24.75,9.2973
24.751,9.652
24.752,10.1477
24.753,10.1319
24.754,10.3095
24.755,10.207
24.756,10.1653
24.757,9.864
24.758,9.8803
24.759,10.1197
24.76,10.586
24.761,10.3474
24.762,10.4626
24.763,10.2704
24.764,10.0549
24.765,9.9699
24.766,10.024
24.767,10.2135
24.768,10.2917
24.769,10.3918
24.77,10.312
24.771,9.9826
24.772,9.5578
24.773,9.4629
24.774,9.564
24.775,9.8288
24.776,10.2459
24.777,10.4015
24.778,10.3447
24.779,10.2116
24.78,9.8208
24.781,9.598
24.782,9.408
24.783,9.7303
24.784,10.055
24.785,10.2786
24.786,10.2552
24.787,10.0698
24.788,10.0649
24.789,9.9319
24.79,9.9069
24.791,9.9747
24.792,10.229
24.793,9.9491
24.794,9.9286
24.795,9.7231
24.796,9.5695
24.797,9.475
24.798,9.2219
24.799,9.5228
24.8,9.8336
24.801,10.3829
24.802,10.4546
24.803,10.229
24.804,9.9972
24.805,9.8995
24.806,9.8068
24.807,10.1818
24.808,10.3084
24.809,10.509
24.81,10.5276
24.811,10.1638
24.812,9.7402
24.813,9.5568
24.814,9.503
24.815,9.6935
24.816,10.0899
24.817,10.3269
24.818,10.2233
24.819,9.7738
24.82,9.4742
24.821,9.441
24.822,9.6431
24.823,10.0371
24.824,10.2293
24.825,10.6375
24.826,10.7739
24.827,10.4571
24.828,9.9232
24.829,9.7671
24.83,9.8518
24.831,10.0736
24.832,10.1182
24.833,10.4442
24.834,10.5207
24.835,10.2343
24.836,9.8435
24.837,9.4122
24.838,9.5775
24.839,10.0208
24.84,10.4121
24.841,10.4014
24.842,10.49
24.843,10.1768
24.844,9.9738
24.845,9.8076
24.846,9.7424
24.847,9.8514
24.848,9.9707
24.849,10.1069
24.85,10.0904
24.851,9.8735
24.852,9.9236
24.853,9.7941
24.854,9.6632
24.855,10.1821
24.856,10.0361
24.857,10.2932
24.858,10.2072
24.859,9.9402
24.86,9.4352
24.861,9.3481
24.862,9.532
24.863,9.7276
24.864,10.0571
24.865,10.2465
24.866,10.478
24.867,10.402
24.868,10.1743
24.869,9.7782
24.87,9.622
24.871,10.0898
24.872,10.1617
24.873,10.2606
24.874,10.1937
24.875,10.022
24.876,9.6712
24.877,9.6128
24.878,9.6584
24.879,10.0857
24.88,10.2195
24.881,10.3963
24.882,10.2686
24.883,10.0434
24.884,9.8064
24.885,9.7207
24.886,9.7979
24.887,10.1596
24.888,10.2529
24.889,10.3609
24.89,10.5521
24.891,10.0597
24.892,10.0014
24.893,9.7383
24.894,9.979
24.895,9.8565
24.896,10.2829
24.897,10.3558
24.898,10.1813
24.899,9.9007
24.9,9.7587
24.901,9.9195
24.902,9.7716
24.903,10.2074
24.904,10.4041
24.905,10.4711
24.906,10.5425
24.907,9.9546
24.908,9.5958
24.909,9.389
24.91,9.6378
24.911,9.9194
24.912,9.98
24.913,10.0052
24.914,9.9893
24.915,9.9904
24.916,9.8547
24.917,9.7822
24.918,9.9065
24.919,10.3164
24.92,10.1929
24.921,10.1608
24.922,9.997
24.923,10.1514
24.924,9.8543
24.925,9.7738
24.926,9.6475
24.927,9.7537
24.928,10.0685
24.929,10.3157
24.93,10.3096
24.931,10.0661
24.932,9.6854
24.933,9.7231
24.934,10.1172
24.935,10.649
24.936,10.6555
24.937,10.4429
24.938,10.3206
24.939,9.8881
24.94,9.651
24.941,9.4971
24.942,9.5954
24.943,9.8099
24.944,10.1478
24.945,10.3418
24.946,10.0119
24.947,9.6641
24.948,9.5137
24.949,9.7198
24.95,10.0013
24.951,10.316
24.952,10.3739
24.953,10.3617
24.954,10.1821
24.955,10.005
24.956,9.5064
24.957,9.4579
24.958,9.414
24.959,9.7604
24.96,10.182
24.961,10.3657
24.962,10.2623
24.963,9.9412
24.964,9.6297
24.965,9.5091
24.966,9.8127
24.967,10.2415
24.968,10.4188
24.969,10.4807
24.97,9.9746
24.971,9.7128
24.972,9.4329
24.973,9.5649
24.974,9.724
24.975,9.8722
24.976,10.1974
24.977,10.3547
24.978,10.3944
24.979,10.0334
24.98,9.7457
24.981,9.7518
24.982,9.7773
24.983,10.232
24.984,10.3346
24.985,10.4459
24.986,10.1243
24.987,9.8468
24.988,9.7343
24.989,9.7154
24.99,9.6994
24.991,10.0131
24.992,10.0181
24.993,10.2037
24.994,9.835
24.995,9.8083
24.996,9.6139
24.997,9.537
24.998,9.6104
24.999,10.0115
25.0,10.2686
25.001,10.4718
25.002,10.4085
25.003,10.1823
25.004,9.8293
25.005,9.755
25.006,9.8152
25.007,10.0225
25.008,10.236
25.009,10.4388
25.01,10.3086
25.011,9.9493
25.012,9.7922
25.013,9.6959
25.014,9.9817
25.015,10.3894
25.016,10.3772
25.017,10.2676
25.018,10.067
25.019,9.8172
25.02,9.6139
25.021,9.5618
25.022,9.7503
25.023,10.0781
25.024,10.2931
25.025,10.1146
25.026,9.9906
25.027,9.6379
25.028,9.5358
25.029,9.6126
25.03,9.8317
25.031,10.1981
25.032,10.3897
25.033,10.2589
25.034,10.0933
25.035,9.9301
25.036,9.6963
25.037,9.5491
25.038,9.5982
25.039,9.7613
25.04,10.0883
25.041,9.9843
25.042,10.1221
25.043,9.7065
25.044,9.5438
25.045,9.4618
25.046,9.9837
25.047,10.5016
25.048,10.6237
25.049,10.6287
25.05,10.0847
25.051,9.8855
25.052,9.7285
25.053,9.6926
25.054,9.6564
25.055,9.543
25.056,10.0641
25.057,10.2076
25.058,10.263
25.059,10.1126
25.06,9.7434
25.061,9.7814
25.062,9.7092
25.063,10.3208
25.064,10.5145
25.065,10.5362
25.066,10.0145
25.067,9.6598
25.068,9.4276
25.069,9.5507
25.07,9.7532
25.071,10.0214
25.072,10.3314
25.073,10.2779
25.074,10.1702
25.075,9.9413
25.076,9.7666
25.077,9.8209
25.078,10.0339
25.079,10.3523
25.08,10.6763
25.081,10.6737
25.082,10.4747
25.083,9.9681
25.084,9.6614
25.085,9.4657
25.086,9.68
25.087,9.6814
25.088,10.1143
25.089,10.1305
25.09,10.1803
25.091,9.8112
25.092,9.5656
25.093,9.4082
25.094,9.6777
25.095,10.0652
25.096,10.3382
25.097,10.2755
25.098,10.1193
25.099,9.7896
25.1,9.7554
25.101,9.8092
25.102,9.9856
25.103,10.0089
25.104,10.2544
25.105,10.2858
25.106,10.312
25.107,9.9622
25.108,9.7475
25.109,9.6861
25.11,10.0177
25.111,10.3086
25.112,10.42
25.113,10.3145
25.114,10.1107
25.115,9.9417
25.116,9.8429
25.117,9.7922
25.118,9.8173
25.119,9.8866
25.12,10.061
25.121,10.1418
25.122,10.0374
25.123,9.7784
25.124,9.5337
25.125,9.5536
25.126,9.993
25.127,10.4406
25.128,10.3238
25.129,10.169
25.13,9.9564
25.131,9.7907
25.132,9.5782
25.133,9.5902
25.134,9.9549
25.135,10.0966
25.136,10.2191
25.137,10.1763
25.138,10.1644
25.139,9.885
25.14,9.7562
25.141,9.7147
25.142,9.8306
25.143,10.0993
25.144,10.1853
25.145,10.2597
25.146,10.0653
25.147,9.8075
25.148,9.7208
25.149,9.6347
25.15,9.7541
25.151,10.0715
25.152,10.448
25.153,10.2792
25.154,9.9674
25.155,9.5698
25.156,9.7967
25.157,9.8826
25.158,10.5157
25.159,10.575
25.16,10.5356
25.161,10.3348
25.162,10.1713
25.163,9.9507
25.164,9.874
25.165,9.819
25.166,9.799
25.167,9.8633
25.168,10.1377
25.169,10.2237
25.17,10.1119
25.171,9.8007
25.172,9.8884
25.173,10.0686
25.174,10.4587
25.175,10.5773
25.176,10.5838
25.177,10.735
25.178,10.5072
25.179,10.0523
25.18,9.7252
25.181,9.6611
25.182,9.87
25.183,10.05
25.184,10.1675
25.185,10.1307
25.186,9.7973
25.187,9.5091
25.188,9.2144
25.189,9.4539
25.19,9.8674
25.191,10.2411
25.192,10.4063
25.193,10.2123
25.194,10.041
25.195,9.8017
25.196,9.8353
25.197,9.8555
25.198,9.9358
25.199,9.9287
25.2,10.1445
25.201,10.051
25.202,10.0512
25.203,9.6483
25.204,9.6716
25.205,9.6708
25.206,10.1498
25.207,10.382
25.208,10.443
25.209,10.5631
25.21,10.3508
25.211,10.0149
25.212,9.6352
25.213,9.8485
25.214,10.2577
25.215,10.498
25.216,10.4597
25.217,10.2663
25.218,10.1368
25.219,9.9996
25.22,9.7171
25.221,9.616
25.222,9.9011
25.223,9.938
25.224,10.2693
25.225,10.2565
25.226,9.8722
25.227,9.5803
25.228,9.4734
25.229,9.7048
25.23,9.846
25.231,10.0539
25.232,10.2049
25.233,10.2731
25.234,10.134
25.235,9.8279
25.236,9.6904
25.237,9.6452
25.238,10.1733
25.239,10.1968
25.24,10.2318
25.241,10.2144
25.242,9.8446
25.243,9.9654
25.244,9.7512
25.245,10.0042
25.246,10.1027
25.247,10.4259
25.248,10.4101
25.249,9.9889
25.25,9.8019
25.251,9.6234
25.252,9.8125
25.253,9.835
25.254,10.2977
25.255,10.3811
25.256,10.2792
25.257,10.2277
25.258,10.0468
25.259,9.9741
25.26,9.9061
25.261,10.039
25.262,10.0265
25.263,10.1923
25.264,10.3284
25.265,10.0961
25.266,9.7928
25.267,9.6136
25.268,9.6073
25.269,10.0346
25.27,10.4453
25.271,10.5342
25.272,10.6952
25.273,10.5997
25.274,10.1398
25.275,9.5174
25.276,9.2286
25.277,9.3866
25.278,9.705
25.279,9.9678
25.28,9.9992
25.281,9.9657
25.282,9.8735
25.283,9.8105
25.284,9.6945
25.285,9.6264
25.286,10.1014
25.287,10.1863
25.288,10.3804
25.289,10.1029
25.29,9.9391
25.291,9.7796
25.292,9.8077
25.293,9.8455
25.294,9.906
25.295,10.2304
25.296,10.2659
