time_s,force
13.264,94.9198
13.265,95.4716
13.266,96.006
13.267,96.577
13.268,97.5664
13.269,98.3987
13.27,99.0354
13.271,99.6396
13.272,100.2487
13.273,100.5339
13.274,100.9392
13.275,101.1604
13.276,101.6488
13.277,102.173
13.278,102.7216
13.279,103.1893
13.28,103.6414
13.281,104.0967
13.282,104.4717
13.283,104.7594
13.284,104.9826
13.285,105.2083
13.286,105.5548
13.287,105.6209
13.288,105.8937
13.289,106.1472
13.29,106.2979
13.291,106.2085
13.292,106.0616
13.293,106.0235
13.294,106.0371
13.295,106.236
13.296,106.1983
13.297,106.049
13.298,105.5958
13.299,105.5405
13.3,105.3065
13.301,105.347
13.302,105.3737
13.303,105.144
13.304,104.9144
13.305,104.5309
13.306,103.8321
13.307,103.0251
13.308,102.668
13.309,102.2931
13.31,101.8493
13.311,101.1953
13.312,100.5799
13.313,99.8179
13.314,99.2178
13.315,98.4393
13.316,97.8694
13.317,97.3189
13.318,97.2406
13.319,96.7112
13.32,95.8691
13.321,95.2886
13.322,94.023
13.323,93.0269
13.324,91.9163
13.325,91.1243
13.326,90.2033
13.327,89.2969
13.328,88.2158
13.329,87.0346
13.33,85.8025
13.331,84.7164
13.332,83.4342
13.333,82.4986
13.334,82.3476
13.335,81.283
13.336,80.0484
13.337,78.9637
13.338,77.84
13.339,76.7137
13.34,75.3953
13.341,74.0601
13.342,73.0124
13.343,71.8023
13.344,70.6101
13.345,69.2279
13.346,67.8061
13.347,66.6896
13.348,65.3837
13.349,64.4625
13.35,64.1965
13.351,63.2077
13.352,62.2273
13.353,61.027
13.354,59.5592
13.355,58.3061
13.356,57.2625
13.357,56.4541
13.358,55.4375
13.359,54.5619
13.36,53.3801
13.361,52.2911
13.362,50.7071
13.363,49.3753
13.364,48.039
13.365,47.3535
13.366,47.2849
13.367,46.1924
13.368,45.086
13.369,43.7432
13.37,42.8115
13.371,41.4428
13.372,40.4479
13.373,39.2201
13.374,38.4821
13.375,37.765
13.376,37.0595
13.377,36.1462
13.378,35.137
13.379,33.998
13.38,33.1337
13.381,32.4484
13.382,32.5388
13.383,32.0564
13.384,31.4722
13.385,30.5617
13.386,29.6901
13.387,28.5426
13.388,27.7734
13.389,27.0517
13.39,26.6765
13.391,26.3253
13.392,25.6519
13.393,24.6068
13.394,23.4538
13.395,22.6985
13.396,22.1585
13.397,21.8776
13.398,21.941
13.399,21.434
13.4,20.8687
13.401,20.2666
13.402,19.4744
13.403,18.8396
13.404,18.3409
13.405,18.0783
13.406,17.8802
13.407,17.6789
13.408,17.4773
13.409,17.274
13.41,16.9885
13.411,16.3865
13.412,15.9408
13.413,15.6618
13.414,16.0118
13.415,15.9745
13.416,15.9672
13.417,15.9041
13.418,15.4692
13.419,15.1396
13.42,15.0393
13.421,14.917
13.422,14.7444
13.423,14.8953
13.424,15.2227
13.425,15.5807
13.426,15.3319
13.427,15.226
13.428,15.1307
13.429,15.5574
13.43,16.0809
13.431,16.6435
13.432,17.1417
13.433,17.5196
13.434,17.7304
13.435,17.9471
13.436,18.1099
13.437,18.4555
13.438,19.0608
13.439,19.8016
13.44,20.5862
13.441,21.3993
13.442,21.8969
13.443,22.4788
13.444,23.0687
13.445,24.1807
13.446,25.2256
13.447,25.8851
13.448,26.6323
13.449,27.2769
13.45,27.7376
13.451,28.1959
13.452,29.1133
13.453,29.9897
13.454,31.3228
13.455,32.3161
13.456,33.6528
13.457,34.5998
13.458,35.458
13.459,36.262
13.46,37.3334
13.461,38.3496
13.462,39.4372
13.463,40.2767
13.464,41.5965
13.465,42.7421
13.466,43.6533
13.467,44.4781
13.468,45.4098
13.469,46.5477
13.47,47.8389
13.471,49.021
13.472,50.1693
13.473,51.1734
13.474,52.357
13.475,53.4273
13.476,54.7375
13.477,55.9156
13.478,57.1265
13.479,57.8566
13.48,59.1477
13.481,60.1306
13.482,61.3349
13.483,62.3813
13.484,63.5669
13.485,64.774
13.486,66.1179
13.487,67.4589
13.488,69.0779
13.489,70.5603
13.49,71.8184
13.491,72.9049
13.492,73.9752
13.493,75.1786
13.494,76.2045
13.495,76.7873
13.496,77.8364
13.497,79.071
13.498,80.2269
13.499,80.7804
13.5,81.6636
13.501,82.4655
13.502,83.7563
13.503,84.6758
13.504,86.0931
13.505,87.2036
13.506,88.2938
13.507,88.7589
13.508,89.6507
13.509,90.7297
13.51,91.9642
13.511,92.7483
13.512,93.7219
13.513,94.2949
13.514,94.8518
13.515,95.3105
13.516,95.9724
13.517,96.6038
13.518,97.5316
13.519,98.3832
13.52,99.2976
13.521,99.8517
13.522,100.3283
13.523,100.4281
13.524,100.7927
13.525,101.3774
13.526,102.0555
13.527,102.542
13.528,102.8366
13.529,103.0966
13.53,103.064
13.531,103.6805
13.532,104.1581
13.533,104.916
13.534,105.1625
13.535,105.3879
13.536,105.8904
13.537,105.9206
13.538,105.929
13.539,105.8688
13.54,105.8923
13.541,105.9669
13.542,105.8365
13.543,106.0829
13.544,106.243
13.545,106.2766
13.546,106.321
13.547,106.0622
13.548,105.8022
13.549,105.4966
13.55,105.3617
13.551,105.2396
13.552,105.2136
13.553,104.9941
13.554,104.5742
13.555,104.1412
13.556,103.5127
13.557,103.2123
13.558,102.8857
13.559,102.885
13.56,102.3521
13.561,101.5759
13.562,100.7499
13.563,99.8648
13.564,98.8982
13.565,98.46
13.566,98.0806
13.567,97.6089
13.568,96.9187
13.569,96.2582
13.57,95.5356
13.571,94.5629
13.572,93.5298
13.573,92.5711
13.574,91.8284
13.575,91.691
13.576,90.8674
13.577,89.6975
13.578,88.6735
13.579,87.1315
13.58,86.0927
13.581,85.0221
13.582,84.2441
13.583,83.0846
13.584,81.9571
13.585,80.8825
13.586,79.7606
13.587,78.3091
13.588,76.6628
13.589,75.5998
13.59,74.594
13.591,74.5164
13.592,73.5483
13.593,72.3836
13.594,71.2559
13.595,69.8888
13.596,68.6438
13.597,67.1794
13.598,66.1727
13.599,65.1153
13.6,64.2187
13.601,62.8559
13.602,61.466
13.603,60.0315
13.604,58.7995
13.605,57.6384
13.606,56.6594
13.607,56.5339
13.608,55.551
13.609,54.7692
13.61,53.5665
13.611,52.238
13.612,50.8738
13.613,49.8542
13.614,49.0646
13.615,48.2566
13.616,47.1884
13.617,45.9185
13.618,44.5064
13.619,43.2508
13.62,42.1342
13.621,41.0853
13.622,40.2671
13.623,40.0326
13.624,39.3633
13.625,38.4818
13.626,37.7413
13.627,36.6611
13.628,35.5094
13.629,34.4274
13.63,33.5368
13.631,33.0364
13.632,32.4388
13.633,31.8845
13.634,30.9673
13.635,29.7774
13.636,28.6125
13.637,27.8258
13.638,27.2824
13.639,27.3041
13.64,26.9323
13.641,26.1515
13.642,25.3839
13.643,24.5726
13.644,23.7766
13.645,23.0145
13.646,22.3393
13.647,21.9391
13.648,21.7816
13.649,21.5245
13.65,21.1086
13.651,20.2788
13.652,19.3281
13.653,18.7592
13.654,18.3025
13.655,18.4694
13.656,18.5095
13.657,18.1394
13.658,17.6394
13.659,16.8412
13.66,16.4049
13.661,16.1054
13.662,16.0917
13.663,15.9335
13.664,15.8994
13.665,15.706
13.666,15.666
13.667,15.5098
13.668,15.4934
13.669,15.3247
13.67,15.1844
13.671,15.252
13.672,15.2091
13.673,15.4432
13.674,15.5658
13.675,15.0212
13.676,14.929
13.677,14.8324
13.678,15.5398
13.679,15.6488
13.68,16.0652
13.681,16.4441
13.682,16.8368
13.683,17.2593
13.684,17.5046
13.685,18.1098
13.686,18.3351
13.687,18.8767
13.688,19.3299
13.689,20.0887
13.69,20.3411
13.691,21.0374
13.692,21.3344
13.693,22.1723
13.694,22.9974
13.695,24.0204
13.696,25.0269
13.697,25.7381
13.698,26.3817
13.699,27.1947
13.7,27.9742
13.701,28.5925
13.702,29.3214
13.703,30.2009
13.704,31.5064
13.705,32.7578
13.706,33.6988
13.707,34.44
13.708,35.1835
13.709,35.9486
13.71,36.7547
13.711,37.9394
13.712,39.0838
13.713,40.4467
13.714,41.4929
13.715,42.6165
13.716,43.5299
13.717,44.4845
13.718,45.6676
13.719,46.6343
13.72,47.9555
13.721,49.0992
13.722,50.1381
13.723,50.9269
13.724,51.7367
13.725,52.9542
13.726,54.2889
13.727,55.6251
13.728,56.9316
13.729,58.3564
13.73,59.4889
13.731,60.4991
13.732,61.474
13.733,62.7605
13.734,64.302
13.735,66.0062
13.736,66.9375
13.737,68.2869
13.738,69.4391
13.739,70.1976
13.74,70.9807
13.741,71.9515
13.742,73.165
13.743,74.4098
13.744,75.7035
13.745,77.1719
13.746,78.4327
13.747,79.4907
13.748,80.2411
13.749,81.385
13.75,82.5673
13.751,83.8306
13.752,84.4697
13.753,85.3584
13.754,86.093
13.755,86.7202
13.756,87.4097
13.757,88.4226
13.758,89.428
13.759,90.6221
13.76,91.5092
13.761,92.6311
13.762,93.511
13.763,94.405
13.764,95.1135
13.765,95.7878
13.766,96.6017
13.767,97.3958
13.768,98.0246
13.769,98.4143
13.77,98.756
13.771,99.0357
13.772,99.5742
13.773,99.9771
13.774,100.4396
13.775,100.93
13.776,101.7598
13.777,102.4909
13.778,103.0569
13.779,103.2488
13.78,103.4397
13.781,103.9219
13.782,104.3355
13.783,104.875
13.784,105.2004
13.785,105.3726
13.786,105.7279
13.787,105.6158
13.788,105.7444
13.789,105.4938
13.79,105.6713
13.791,105.8115
13.792,106.3033
13.793,106.3803
13.794,106.5765
13.795,106.289
13.796,106.1942
13.797,106.0221
13.798,105.9842
13.799,105.7324
13.8,105.8092
13.801,105.6126
13.802,105.3876
13.803,104.9555
13.804,104.4273
13.805,103.9329
13.806,103.8216
13.807,103.4089
13.808,102.9863
13.809,102.4188
13.81,101.765
13.811,101.0569
13.812,100.3886
13.813,99.6711
13.814,99.1619
13.815,98.7251
13.816,98.593
13.817,97.9267
13.818,97.0926
13.819,96.3581
13.82,95.5193
13.821,94.68
13.822,93.7531
13.823,92.8673
13.824,92.0113
13.825,91.1532
13.826,90.285
13.827,88.9145
13.828,87.9548
13.829,86.6521
13.83,85.7229
13.831,84.6231
13.832,84.5814
13.833,83.6008
13.834,82.554
13.835,81.2307
13.836,79.9403
13.837,78.629
13.838,77.391
13.839,76.3728
13.84,75.3362
13.841,74.163
13.842,72.9484
13.843,71.5907
13.844,70.2647
13.845,68.9626
13.846,67.9265
13.847,66.8944
13.848,66.7172
13.849,65.4355
13.85,64.4204
13.851,63.1189
13.852,61.7008
13.853,60.3192
13.854,59.0787
13.855,58.2798
13.856,57.4208
13.857,56.6116
13.858,55.626
13.859,54.3655
13.86,53.0211
13.861,51.4989
13.862,50.4317
13.863,49.4882
13.864,49.4335
13.865,48.5193
13.866,47.6195
13.867,46.4386
13.868,45.4839
13.869,43.9338
13.87,42.901
13.871,41.6664
13.872,40.5213
13.873,39.3646
13.874,38.4256
13.875,37.47
13.876,36.3336
13.877,35.2803
13.878,34.3856
13.879,33.897
13.88,33.9306
13.881,33.3405
13.882,32.7551
13.883,31.7989
13.884,31.0467
13.885,30.1873
13.886,29.4346
13.887,28.6237
13.888,28.1487
13.889,27.4786
13.89,26.5286
13.891,25.5103
13.892,24.4552
13.893,23.8796
13.894,23.285
13.895,22.8997
13.896,22.8209
13.897,22.53
13.898,22.0208
13.899,21.4676
13.9,20.5739
13.901,20.0385
13.902,19.5489
13.903,19.3037
13.904,18.9294
13.905,18.7409
13.906,18.5873
13.907,18.0669
13.908,17.3753
13.909,16.5676
13.91,16.0868
13.911,16.0347
13.912,16.3167
13.913,16.1637
13.914,16.0259
13.915,15.6691
13.916,15.2105
13.917,14.7797
13.918,14.7597
13.919,15.0365
13.92,15.347
13.921,15.318
13.922,15.2675
13.923,15.1725
13.924,15.2777
13.925,15.125
13.926,15.2889
13.927,15.4462
13.928,15.9662
13.929,16.2042
13.93,16.5435
13.931,16.4901
13.932,16.6877
13.933,16.5827
13.934,16.9422
13.935,17.2818
13.936,18.0691
13.937,18.8505
13.938,19.4394
13.939,20.1005
13.94,20.6462
13.941,21.3746
13.942,22.1207
13.943,22.7705
13.944,23.3828
13.945,24.0391
13.946,24.7976
13.947,25.3039
13.948,26.0828
13.949,26.6202
13.95,27.3556
13.951,28.2163
13.952,29.3186
13.953,30.609
13.954,31.5874
13.955,32.5106
13.956,33.2513
13.957,34.2909
13.958,35.248
13.959,36.4957
13.96,37.2482
13.961,38.5828
13.962,39.8002
13.963,40.6373
13.964,41.6544
13.965,42.2229
13.966,43.3409
13.967,44.2469
13.968,45.5792
13.969,46.8457
13.97,47.9438
13.971,49.1212
13.972,50.3586
13.973,51.2466
13.974,52.4351
13.975,53.3276
13.976,54.3474
13.977,55.6184
13.978,56.8247
13.979,58.2135
13.98,59.133
13.981,60.1654
13.982,61.2717
13.983,62.4768
13.984,63.945
13.985,65.6369
13.986,66.9799
13.987,68.309
13.988,69.1885
13.989,70.3215
13.99,71.3061
13.991,72.6345
13.992,73.4814
13.993,74.9468
13.994,76.0317
13.995,77.1713
13.996,77.8665
13.997,78.9987
13.998,79.9959
13.999,80.9777
14.0,81.9766
14.001,82.965
14.002,84.1569
14.003,85.2062
14.004,86.174
14.005,86.7592
14.006,87.6572
14.007,88.8779
14.008,89.8908
14.009,91.229
14.01,92.281
14.011,92.9721
14.012,93.4353
14.013,93.7364
14.014,94.6349
14.015,95.4038
14.016,96.2174
14.017,96.8763
14.018,97.6435
14.019,98.3289
14.02,98.6879
14.021,99.1304
14.022,99.4553
14.023,100.0309
14.024,100.6645
14.025,101.3839
14.026,101.9684
14.027,102.2137
14.028,102.6589
14.029,102.9907
14.03,103.3056
14.031,103.6654
14.032,104.0388
14.033,104.8389
14.034,105.2453
14.035,105.7207
14.036,105.7008
14.037,105.7292
14.038,105.8002
14.039,106.2211
14.04,106.6567
14.041,106.8471
14.042,107.1119
14.043,106.7999
14.044,106.5274
14.045,106.2972
14.046,106.0916
14.047,106.1306
14.048,105.7256
14.049,105.6916
14.05,105.5969
14.051,105.562
14.052,105.207
14.053,104.6119
14.054,104.2588
14.055,103.8978
14.056,103.7104
14.057,103.7338
14.058,103.2632
14.059,102.6578
14.06,101.9863
14.061,101.2033
14.062,100.4438
14.063,99.8186
14.064,99.2243
14.065,98.8056
14.066,98.1073
14.067,97.4792
14.068,96.5226
14.069,95.6799
14.07,94.7038
14.071,94.1239
14.072,93.4334
14.073,93.3555
14.074,92.4098
14.075,91.4683
14.076,90.4713
14.077,89.3298
14.078,88.2213
14.079,87.2662
14.08,86.154
14.081,85.1688
14.082,84.1648
14.083,83.3418
14.084,82.359
14.085,81.2824
14.086,79.8742
14.087,78.5422
14.088,77.35
14.089,77.0774
14.09,76.0051
14.091,74.831
14.092,73.5122
14.093,72.0508
14.094,70.7218
14.095,69.3442
14.096,68.2557
14.097,67.1945
14.098,66.0831
14.099,64.9603
14.1,63.3775
14.101,61.9998
14.102,60.6866
14.103,59.7902
14.104,58.8274
14.105,58.388
14.106,57.5653
14.107,56.4179
14.108,55.6815
14.109,54.4765
14.11,53.4478
14.111,52.3493
14.112,51.4798
14.113,50.7255
14.114,49.6911
14.115,48.4889
14.116,46.9691
14.117,45.4973
14.118,44.1024
14.119,42.9616
14.12,42.0173
14.121,41.7533
14.122,40.9118
14.123,39.7897
14.124,38.8697
14.125,37.7106
14.126,36.9105
14.127,36.066
14.128,35.3145
14.129,34.5712
14.13,33.8578
14.131,33.0547
14.132,32.1169
14.133,31.3793
14.134,30.5909
14.135,29.9434
14.136,29.1614
14.137,29.0925
14.138,28.4664
14.139,27.8396
14.14,26.762
14.141,25.8937
14.142,24.9328
14.143,24.2064
14.144,23.5626
14.145,23.1023
14.146,22.6952
14.147,22.1337
14.148,21.3429
14.149,20.4179
14.15,19.7013
14.151,19.37
14.152,19.1597
14.153,19.1185
14.154,18.928
14.155,18.477
14.156,18.1218
14.157,17.4825
14.158,16.9552
14.159,16.8507
14.16,16.764
14.161,16.6257
14.162,16.3193
14.163,16.0229
14.164,15.8093
14.165,15.5002
14.166,15.2883
14.167,15.0614
14.168,15.2397
14.169,15.607
14.17,15.5593
14.171,15.3168
14.172,15.1313
14.173,15.1406
14.174,15.212
14.175,15.0966
14.176,15.3658
14.177,15.7187
14.178,16.3075
14.179,16.369
14.18,16.2089
14.181,16.089
14.182,16.2019
14.183,16.6959
14.184,17.3366
14.185,17.8089
14.186,18.4567
14.187,18.9588
14.188,19.3484
14.189,19.6907
14.19,20.1567
14.191,20.7353
14.192,21.5441
14.193,22.4393
14.194,23.2884
14.195,24.0618
14.196,24.6818
14.197,25.3278
14.198,26.161
14.199,27.2133
14.2,28.2666
14.201,29.0
14.202,29.8715
14.203,30.7429
14.204,31.7246
14.205,32.4486
14.206,33.0456
14.207,33.7158
14.208,34.7884
14.209,36.0943
14.21,37.406
14.211,38.4599
14.212,39.5327
14.213,40.7099
14.214,41.7678
14.215,42.8335
14.216,43.7896
14.217,44.8058
14.218,46.0557
14.219,47.024
14.22,48.051
14.221,48.8258
14.222,49.647
14.223,50.4771
14.224,51.5731
14.225,52.9628
14.226,54.391
14.227,55.708
14.228,56.7859
14.229,57.8806
14.23,59.0942
14.231,60.6697
14.232,62.1372
14.233,63.079
14.234,64.2359
14.235,65.5475
14.236,66.8994
14.237,68.0563
14.238,69.0735
14.239,70.2053
14.24,71.4138
14.241,72.733
14.242,74.0351
14.243,75.2616
14.244,76.2223
14.245,76.8876
14.246,77.9894
14.247,78.8886
14.248,80.2469
14.249,80.8195
14.25,82.0203
14.251,83.1259
14.252,84.2979
14.253,85.0106
14.254,85.8751
14.255,86.5865
14.256,87.8196
14.257,89.0196
14.258,90.3452
14.259,91.2119
14.26,92.0182
14.261,92.7104
14.262,93.2106
14.263,94.0191
14.264,94.7196
14.265,95.5632
14.266,96.0911
14.267,97.0063
14.268,97.4311
14.269,98.13
14.27,98.466
14.271,98.9692
14.272,99.2378
14.273,99.8914
14.274,100.7208
14.275,101.5333
14.276,101.8496
14.277,101.9747
14.278,102.385
14.279,103.2051
14.28,103.7876
14.281,104.3762
14.282,104.8198
14.283,105.4301
14.284,105.7384
14.285,105.7509
14.286,105.5962
14.287,105.7974
14.288,105.9522
14.289,106.1666
14.29,106.0518
14.291,106.1047
14.292,106.0069
14.293,106.1093
14.294,106.1051
14.295,106.0917
14.296,106.1989
14.297,106.5079
14.298,106.4194
14.299,106.4096
14.3,105.8759
14.301,105.729
14.302,105.0462
14.303,104.8348
14.304,104.3425
14.305,104.1785
14.306,103.7001
14.307,102.9206
14.308,102.5039
14.309,101.9579
14.31,101.7198
14.311,101.134
14.312,100.6592
14.313,100.5494
14.314,99.7252
14.315,99.0831
14.316,98.5093
14.317,97.7245
14.318,96.7156
14.319,95.7586
14.32,95.07
14.321,94.2598
14.322,93.5081
14.323,92.6357
14.324,91.9476
14.325,90.8437
14.326,89.767
14.327,88.7236
14.328,88.0124
14.329,88.0819
14.33,87.0067
14.331,85.9969
14.332,84.5116
14.333,83.5376
14.334,82.194
14.335,81.0931
14.336,79.6918
14.337,78.5997
14.338,77.4188
14.339,76.3927
14.34,75.3392
14.341,74.0413
14.342,72.7369
14.343,71.2457
14.344,70.4284
14.345,70.1441
14.346,68.9943
14.347,67.984
14.348,66.8722
14.349,65.5355
14.35,64.1712
14.351,62.8255
14.352,61.7323
14.353,60.4282
14.354,59.5172
14.355,58.1498
14.356,57.0389
14.357,55.4917
14.358,54.3815
14.359,53.277
14.36,52.3346
14.361,51.652
14.362,51.3931
14.363,50.3587
14.364,49.4371
14.365,48.4675
14.366,47.3935
14.367,46.0781
14.368,44.876
14.369,43.6769
14.37,42.839
14.371,41.7445
14.372,40.7144
14.373,39.2564
14.374,38.0724
14.375,37.0918
14.376,36.3011
14.377,35.6005
14.378,35.3101
14.379,34.8221
14.38,33.9894
14.381,33.2288
14.382,32.1434
14.383,31.458
14.384,30.6694
14.385,30.0811
14.386,29.4182
14.387,28.9816
14.388,28.059
14.389,27.2312
14.39,26.032
14.391,25.1521
14.392,24.4147
14.393,23.8816
14.394,23.8303
14.395,23.4416
14.396,22.7122
14.397,22.2895
14.398,21.3592
14.399,20.6945
14.4,20.1418
14.401,20.0179
14.402,19.6627
14.403,19.5176
14.404,19.0209
14.405,18.4397
14.406,17.6319
14.407,17.1109
14.408,16.8244
14.409,16.8326
14.41,17.1612
14.411,16.6501
14.412,16.4018
14.413,16.0584
14.414,16.039
14.415,15.7004
14.416,15.5025
14.417,15.4349
14.418,15.2933
14.419,15.3478
14.42,15.1052
14.421,15.2411
14.422,15.152
14.423,15.1686
14.424,15.2013
14.425,15.3182
14.426,15.6764
14.427,15.7215
14.428,15.8276
14.429,16.013
14.43,16.0155
14.431,15.9266
14.432,15.8817
14.433,16.4782
14.434,17.1526
14.435,17.9119
14.436,18.3873
14.437,18.8477
14.438,19.5697
14.439,20.0608
14.44,20.6763
14.441,21.1908
14.442,21.7489
14.443,22.4723
14.444,23.3626
14.445,24.0265
14.446,24.6132
14.447,24.9305
14.448,25.6481
14.449,26.7078
14.45,27.9124
14.451,29.1671
14.452,30.1741
14.453,31.1833
14.454,31.7594
14.455,32.5839
14.456,33.5098
14.457,34.7838
14.458,35.4557
14.459,36.2084
14.46,37.4714
14.461,37.9924
14.462,38.9863
14.463,39.5785
14.464,40.7476
14.465,41.9535
14.466,43.1816
14.467,44.5499
14.468,45.8797
14.469,46.8854
14.47,48.025
14.471,49.0693
14.472,50.5074
14.473,51.679
14.474,52.5002
14.475,53.5185
14.476,54.78
14.477,55.8837
14.478,56.8008
14.479,57.7116
14.48,58.766
14.481,60.0755
14.482,61.539
14.483,63.0929
14.484,64.6051
14.485,65.9897
14.486,67.087
14.487,68.2253
14.488,69.5264
14.489,70.7802
14.49,71.7472
14.491,72.8162
14.492,73.9949
14.493,74.8034
14.494,75.431
14.495,76.2088
14.496,77.305
14.497,78.5653
14.498,79.9686
14.499,81.2712
14.5,82.4172
14.501,83.4408
14.502,84.2962
14.503,85.4386
14.504,86.2174
14.505,87.2927
14.506,87.9347
14.507,88.9166
14.508,89.9876
14.509,90.8249
14.51,91.5523
14.511,92.2474
14.512,93.0866
14.513,94.2315
14.514,95.2012
14.515,96.1746
14.516,96.805
14.517,97.2161
14.518,97.4578
14.519,98.1189
14.52,98.8132
14.521,99.5777
14.522,99.8477
14.523,100.2629
14.524,100.6856
14.525,101.1141
14.526,101.4957
14.527,101.748
14.528,102.1254
14.529,102.6295
14.53,103.2102
14.531,104.0927
14.532,104.2225
14.533,104.5234
14.534,104.5172
14.535,105.1079
14.536,105.6183
14.537,106.1393
14.538,106.5163
14.539,106.7444
14.54,106.7955
14.541,106.7248
14.542,106.6275
14.543,106.4102
14.544,106.2806
14.545,106.0234
14.546,106.0572
14.547,106.2792
14.548,106.3527
14.549,106.2526
14.55,105.6842
14.551,105.3229
14.552,104.9915
14.553,104.9311
14.554,105.1753
14.555,105.0381
14.556,104.4676
14.557,103.9013
14.558,102.9155
14.559,102.4139
14.56,101.9092
14.561,101.319
14.562,100.6639
14.563,99.9717
14.564,99.3827
14.565,98.3912
14.566,97.5122
14.567,96.5996
14.568,96.055
14.569,95.3971
14.57,95.4591
14.571,94.8117
14.572,93.9965
14.573,93.1786
14.574,92.1696
14.575,90.9947
14.576,89.7484
14.577,89.0912
14.578,88.319
14.579,87.572
14.58,86.0674
14.581,85.0227
14.582,83.5931
14.583,82.7056
14.584,81.4513
14.585,80.558
14.586,80.3405
14.587,79.5584
14.588,78.5454
14.589,77.0285
14.59,75.6461
14.591,74.3043
14.592,73.4193
14.593,72.292
14.594,70.9728
14.595,69.6692
14.596,68.2326
14.597,67.0216
14.598,65.6123
14.599,64.3043
14.6,63.2457
14.601,62.2802
14.602,62.0196
14.603,61.0828
14.604,60.1859
14.605,59.0243
14.606,57.8837
14.607,56.4529
14.608,55.333
14.609,54.1375
14.61,53.1185
14.611,52.2519
14.612,51.262
14.613,50.015
14.614,48.5252
14.615,47.21
14.616,46.077
14.617,45.104
14.618,45.0176
14.619,44.0583
14.62,43.2703
14.621,42.1015
14.622,40.8986
14.623,39.3708
14.624,38.4919
14.625,37.5736
14.626,36.9818
14.627,36.0822
14.628,35.2549
14.629,34.4976
14.63,33.6189
14.631,32.8331
14.632,31.8838
14.633,31.2017
14.634,31.1334
14.635,30.5946
14.636,29.6986
14.637,29.1057
14.638,28.0001
14.639,27.1786
14.64,26.3082
14.641,25.7018
14.642,25.2702
14.643,24.4777
14.644,24.0374
14.645,23.345
14.646,22.7795
14.647,21.6564
14.648,20.8806
14.649,20.3455
14.65,20.5095
14.651,20.2611
14.652,19.9426
14.653,19.5952
14.654,18.8415
14.655,18.2746
14.656,17.4238
14.657,17.3522
14.658,17.0923
14.659,16.9071
14.66,16.4348
14.661,16.101
14.662,15.9789
14.663,15.8415
14.664,15.6267
14.665,15.4293
14.666,15.2809
14.667,15.3496
14.668,15.1392
14.669,15.087
14.67,15.1073
14.671,15.0045
14.672,14.7226
14.673,14.8694
14.674,14.9209
14.675,15.2822
14.676,15.2497
14.677,15.2822
14.678,15.2195
14.679,15.5106
14.68,15.8221
14.681,16.3205
14.682,16.8481
14.683,17.5842
14.684,17.7268
14.685,18.2183
14.686,18.3237
14.687,18.6363
14.688,19.0619
14.689,19.5221
14.69,20.225
14.691,21.0426
14.692,22.0073
14.693,22.8871
14.694,23.4125
14.695,24.0587
14.696,24.9175
14.697,25.6939
14.698,26.6527
14.699,27.1994
14.7,28.1177
14.701,28.6086
14.702,29.3907
14.703,30.0914
14.704,31.0719
14.705,31.889
14.706,32.8964
14.707,34.0938
14.708,35.4703
14.709,36.6501
14.71,37.6084
14.711,38.4131
14.712,39.4705
14.713,40.5435
14.714,41.8851
14.715,42.6543
14.716,43.4987
14.717,44.6033
14.718,45.4121
14.719,46.4289
14.72,47.2206
14.721,48.3298
14.722,49.5823
14.723,51.0198
14.724,52.4684
14.725,53.6534
14.726,54.8831
14.727,56.0367
14.728,57.1772
14.729,58.3367
14.73,59.6604
14.731,60.8021
14.732,62.1796
14.733,63.298
14.734,64.3427
14.735,65.5022
14.736,66.7093
14.737,67.714
14.738,68.876
14.739,70.3428
14.74,71.756
14.741,72.7958
14.742,73.6288
14.743,74.659
14.744,75.9068
14.745,77.0435
14.746,78.3399
14.747,79.1124
14.748,80.1825
14.749,81.0934
14.75,82.0266
14.751,82.9175
14.752,84.0074
14.753,85.009
14.754,86.0851
14.755,87.1118
14.756,88.182
14.757,89.1962
14.758,89.8552
14.759,90.9496
14.76,91.6923
14.761,92.6651
14.762,93.3482
14.763,94.0707
14.764,94.9733
14.765,95.9479
14.766,96.4836
14.767,96.804
14.768,97.0744
14.769,97.5404
14.77,98.3277
14.771,98.9822
14.772,99.7695
14.773,100.4903
14.774,101.0938
14.775,101.5005
14.776,101.6472
14.777,102.1155
14.778,102.6819
14.779,103.1641
14.78,103.8894
14.781,104.173
14.782,104.6522
14.783,104.6839
14.784,104.9839
14.785,105.0885
14.786,105.6966
14.787,105.9161
14.788,106.3227
14.789,106.2898
14.79,106.5673
14.791,106.3574
14.792,106.4626
14.793,106.2777
14.794,106.4049
14.795,106.7511
14.796,106.7533
14.797,106.631
14.798,106.4877
14.799,105.9354
14.8,105.6104
14.801,105.1285
14.802,105.1552
14.803,104.9121
14.804,104.8704
14.805,104.3867
14.806,103.8912
14.807,103.2856
14.808,102.7385
14.809,102.3031
14.81,101.7463
14.811,101.6785
14.812,101.1483
14.813,100.4812
14.814,99.9459
14.815,98.8206
14.816,97.6483
14.817,96.6486
14.818,95.9613
14.819,95.4374
14.82,94.8109
14.821,94.0751
14.822,93.3143
14.823,92.4166
14.824,91.6124
14.825,90.5812
14.826,89.7156
14.827,89.6116
14.828,88.8146
14.829,88.2468
14.83,87.079
14.831,85.8269
14.832,84.3683
14.833,83.2145
14.834,82.1721
14.835,80.9642
14.836,79.6775
